12
11
15
14
13
9
11
14
19
12
7
13
15
13
13
16
15
17
12
15
13
13
15
12
8
8
9
11
12
11
13
15
17
12
12
16
13
11
12
13
11
12
16
12
17
9
9
16
16
16
16
14
15
14
14
6
11
13
14
12
13
11
12
7
13
14
15
16
11
14
15
14
14
14
16
17
11
13
11
11
17
13
10
13
14
15
11
14
10
13
12
14
10
10
13
13
10
14
15
10
