12
15
10
10
9
9
9
14
11
7
10
9
11
12
10
10
13
11
13
12
12
13
6
12
9
13
11
7
11
15
13
15
10
10
7
13
13
16
14
12
12
12
13
9
8
12
7
13
12
9
11
9
12
13
10
14
13
11
10
9
11
10
14
11
12
13
8
13
11
14
12
11
11
10
12
8
9
13
12
12
11
15
11
10
13
13
10
7
14
11
10
6
9
12
14
12
14
11
14
11
